source_id,file,sheet,cell,formula,shared_anchor,cached_value,cache_kind,external_reference,verification
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q64,(I64-H64)/H64,Q59,0.19859307359307374,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R64,L64/K64,R59,0.3556632344033921,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E65,'Water and Burning'!K82,,2.9793,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H65,E65*10^(-3),H56,0.0029793,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I65,F65*10^(-3),I56,0.003404,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J65,G65*10^(-3),J56,0.001866,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K65,(I65-J65)/$L$10,K56,1.5407733921057901e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L65,(I65-H65)/$L$10,L56,4.2546583850931684e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M65,(L65/K65),M57,0.2761378413524058,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N65,H65/K65,N56,1933.639310793238,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O65,H65/(K65-L65),O56,2671.2811102128812,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P65,I65/K65,P56,2209.2801040312097,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q65,(I65-H65)/H65,Q59,0.1425502634847112,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R65,L65/K65,R59,0.2761378413524058,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E66,'Water and Burning'!K83,,2.9842,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H66,E66*10^(-3),H56,0.0029842000000000002,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I66,F66*10^(-3),I56,0.0033980000000000004,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J66,G66*10^(-3),J56,0.00186,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K66,(I66-J66)/$L$10,K56,1.5407733921057906e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L66,(I66-H66)/$L$10,L56,4.145461831296335e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M66,(L66/K66),M57,0.2690507152145645,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N66,H66/K66,N56,1936.8195318595579,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O66,H66/(K66-L66),O56,2649.7317559153175,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P66,I66/K66,P56,2205.385955786736,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q66,(I66-H66)/H66,,0.1386636284431339,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R66,L66/K66,R59,0.2690507152145645,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E67,'Water and Burning'!K84,,3.0301,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H67,E67*10^(-3),H56,0.0030301,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I67,F67*10^(-3),I56,0.003431,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J67,G67*10^(-3),J56,0.001891,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K67,(I67-J67)/$L$10,K56,1.5427769985974753e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L67,(I67-H67)/$L$10,L56,4.016229212582649e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M67,(L67/K67),M57,0.2603246753246754,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N67,H67/K67,N56,1964.0557272727274,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O67,H67/(K67-L67),O56,2655.2943727504176,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P67,I67/K67,P56,2223.9118181818185,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q67,(I67-H67)/H67,Q67,0.13230586449292103,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R67,L67/K67,R59,0.2603246753246754,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E68,'Water and Burning'!K91,,2.9416,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H68,E68*10^(-3),H56,0.0029416000000000004,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I68,F68*10^(-3),I56,0.0033610000000000003,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J68,G68*10^(-3),J56,0.001875,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K68,(I68-J68)/$L$10,K56,1.4886796233219798e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L68,(I68-H68)/$L$10,L56,4.201562813063513e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M68,(L68/K68),,0.28223418573351267,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N68,H68/K68,N56,1975.9792193808883,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O68,H68/(K68-L68),O56,2752.958109881867,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P68,I68/K68,P56,2257.7053835800807,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q68,(I68-H68)/H68,Q67,0.14257546913244487,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R68,L68/K68,R59,0.28223418573351267,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E69,'Water and Burning'!K92,,2.8703,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H69,E69*10^(-3),H56,0.0028703,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I69,F69*10^(-3),I56,0.003275,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J69,G69*10^(-3),J56,0.001833,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K69,(I69-J69)/$L$10,K56,1.444600280504909e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L69,(I69-H69)/$L$10,L56,4.0542977359246643e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M69,(L69/K69),M69,0.28065187239944517,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N69,H69/K69,N56,1986.9164077669902,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O69,H69/(K69-L69),O56,2762.10687361419,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P69,I69/K69,P56,2267.0631067961162,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q69,(I69-H69)/H69,Q67,0.14099571473365155,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R69,L69/K69,R59,0.28065187239944517,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E70,'Water and Burning'!K93,,2.9841,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H70,E70*10^(-3),H56,0.0029841000000000004,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I70,F70*10^(-3),I56,0.0033870000000000003,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J70,G70*10^(-3),J56,0.001905,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K70,(I70-J70)/$L$10,K56,1.4846724103386097e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L70,(I70-H70)/$L$10,L56,4.0362652774994976e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M70,(L70/K70),M69,0.27186234817813754,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N70,H70/K70,N56,2009.9383400809716,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O70,H70/(K70-L70),O56,2760.382374200722,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P70,I70/K70,P56,2281.3113360323887,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q70,(I70-H70)/H70,Q67,0.13501558258771482,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R70,L70/K70,R59,0.27186234817813754,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E71,'Water and Burning'!K98,,3.0831,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H71,E71*10^(-3),H56,0.0030831,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I71,F71*10^(-3),I56,0.0034300000000000003,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J71,G71*10^(-3),J56,0.00191,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K71,(I71-J71)/$L$10,K56,1.5227409336806253e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L71,(I71-H71)/$L$10,L56,3.475255459827692e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M71,(L71/K71),M69,0.22822368421052644,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N71,H71/K71,N56,2024.7042236842103,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O71,H71/(K71-L71),O56,2623.433995396812,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P71,I71/K71,P56,2252.517105263158,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q71,(I71-H71)/H71,Q67,0.11251662287956934,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R71,L71/K71,R59,0.22822368421052644,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E72,'Water and Burning'!K99,,3.0555,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H72,E72*10^(-3),H56,0.0030555,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I72,F72*10^(-3),I56,0.0034,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J72,G72*10^(-3),J56,0.0018930000000000002,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K72,(I72-J72)/$L$10,K56,1.509717491484672e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L72,(I72-H72)/$L$10,L56,3.4512121819274667e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M72,(L72/K72),M69,0.22859986728599854,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N72,H72/K72,N56,2023.8885865958864,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O72,H72/(K72-L72),O56,2623.656,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P72,I72/K72,P56,2252.07697412077,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q72,(I72-H72)/H72,Q67,0.11274750450008174,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R72,L72/K72,R59,0.22859986728599854,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E73,'Water and Burning'!K100,,3.0435,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H73,E73*10^(-3),H56,0.0030434999999999998,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I73,F73*10^(-3),I56,0.0033870000000000003,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J73,G73*10^(-3),J56,0.001884,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K73,(I73-J73)/$L$10,K56,1.5057102785013025e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L73,(I73-H73)/$L$10,L56,3.441194149469049e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M73,(L73/K73),M69,0.22854291417165695,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N73,H73/K73,N56,2021.305189620758,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O73,H73/(K73-L73),O56,2620.113583441139,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P73,I73/K73,P56,2249.436726546906,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q73,(I73-H73)/H73,Q67,0.11286347954657484,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R73,L73/K73,R59,0.22854291417165695,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E78,'Water and Burning'!F110,,3.0055,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H78,E78*10^(-3),H78,0.0030055,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I78,F78*10^(-3),I78,0.003625,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J78,G78*10^(-3),J78,0.001932,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K78,(I78-J78)/$L$10,K78,1.6960528952113807e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L78,(I78-H78)/$L$10,L78,6.206171107994392e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M78,(L78/K78),,0.36591848789131726,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N78,H78/K78,N78,1772.0555818074422,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O78,H78/(K78-L78),O78,2794.6810433162555,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P78,I78/K78,P78,2137.315416420555,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q78,(I78-H78)/H78,,0.20612210946597914,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R78,L78/K78,,0.36591848789131726,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E79,'Water and Burning'!F111,,2.8842,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H79,E79*10^(-3),H78,0.0028842,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I79,F79*10^(-3),I78,0.00348,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J79,G79*10^(-3),J78,0.0018540000000000002,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K79,(I79-J79)/$L$10,K78,1.6289320777399315e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L79,(I79-H79)/$L$10,L78,5.968743738729714e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M79,(L79/K79),M79,0.36642066420664215,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N79,H79/K79,N78,1770.607896678967,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O79,H79/(K79-L79),O78,2794.6111822947014,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P79,I79/K79,P78,2136.3690036900375,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q79,(I79-H79)/H79,,0.20657374661951322,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R79,L79/K79,,0.36642066420664215,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E80,'Water and Burning'!F112,,2.9447,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H80,E80*10^(-3),H78,0.0029447,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I80,F80*10^(-3),I78,0.0035510000000000003,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J80,G80*10^(-3),J78,0.001891,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K80,(I80-J80)/$L$10,K78,1.6629933880985776e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L80,(I80-H80)/$L$10,L78,6.073933079543179e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M80,(L80/K80),M79,0.3652409638554217,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N80,H80/K80,N78,1770.7226144578312,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O80,H80/(K80-L80),O78,2789.598120907279,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P80,I80/K80,P78,2135.3061445783133,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q80,(I80-H80)/H80,,0.20589533738581184,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R80,L80/K80,,0.3652409638554217,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E81,'Water and Burning'!F117,,3.0798,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H81,E81*10^(-3),H78,0.0030798,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I81,F81*10^(-3),I78,0.003484,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J81,G81*10^(-3),J78,0.001946,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K81,(I81-J81)/$L$10,K78,1.5407733921057904e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L81,(I81-H81)/$L$10,L78,4.0492887196954514e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M81,(L81/K81),M79,0.2628088426527958,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N81,H81/K81,N78,1998.8662938881666,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O81,H81/(K81-L81),O78,2711.4626565531844,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P81,I81/K81,P78,2261.2020806241876,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q81,(I81-H81)/H81,Q81,0.1312422884602896,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R81,L81/K81,R81,0.2628088426527958,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E82,'Water and Burning'!F118,,3.0324,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H82,E82*10^(-3),H78,0.0030324,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I82,F82*10^(-3),I78,0.003431,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J82,G82*10^(-3),J78,0.001915,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K82,(I82-J82)/$L$10,K78,1.518733720697255e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L82,(I82-H82)/$L$10,L78,3.993187737928269e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M82,(L82/K82),M79,0.262928759894459,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N82,H82/K82,N78,1996.6633773087074,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O82,H82/(K82-L82),O78,2708.915052801146,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P82,I82/K82,P78,2259.1188654353564,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q82,(I82-H82)/H82,Q81,0.13144703864925464,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R82,L82/K82,R81,0.262928759894459,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E83,'Water and Burning'!F119,,3.0458,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H83,E83*10^(-3),H78,0.0030458,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,I83,F83*10^(-3),I78,0.003432,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,J83,G83*10^(-3),J78,0.001926,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K83,(I83-J83)/$L$10,K78,1.50871568823883e-06,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L83,(I83-H83)/$L$10,L78,3.8689641354438004e-07,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M83,(L83/K83),M79,0.25644090305444894,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N83,H83/K83,N78,2018.8031606905708,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O83,H83/(K83-L83),O78,2715.0540810859084,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P83,I83/K83,P78,2274.782470119522,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q83,(I83-H83)/H83,Q81,0.12679755729200873,n,False,recomputed_match
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,R83,L83/K83,R81,0.25644090305444894,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,E84,'Water and Burning'!F126,,2.9724,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,H84,E84*10^(-3),H78,0.0029724,n,False,not_recomputed
