scenario_id,tau,cell_index,xi_left,xi_right,u,v,f
R01,1.6000000000000001,10,0.66666666666666663,0.73333333333333328,0.47177542601229916,0.52822457398770095,0.41416068550080998
R01,1.6000000000000001,11,0.73333333333333328,0.80000000000000004,0.49188956357536473,0.50811043642463527,0.40385354943510204
R01,1.6000000000000001,12,0.80000000000000004,0.8666666666666667,0.51397482138425943,0.48602517861574057,0.3926072644926818
R01,1.6000000000000001,13,0.8666666666666667,0.93333333333333335,0.53805428246060194,0.46194571753939795,0.38043994295030259
R01,1.6000000000000001,14,0.93333333333333335,1,0.56414699288457282,0.43585300711542707,0.36737854157906302
R01,1.7000000000000002,0,0,0.066666666666666666,0.37855139825735246,0.6214486017426476,0.4480437040013342
R01,1.7000000000000002,1,0.066666666666666666,0.13333333333333333,0.38030707612479503,0.61969292387520514,0.4470840004369494
R01,1.7000000000000002,2,0.13333333333333333,0.20000000000000001,0.38382229128220857,0.61617770871779154,0.44516348469827605
R01,1.7000000000000002,3,0.20000000000000001,0.26666666666666666,0.38910465767301705,0.61089534232698295,0.44228009601693136
R01,1.7000000000000002,4,0.26666666666666666,0.33333333333333331,0.39616533318845426,0.60383466681154574,0.43843113394941713
R01,1.7000000000000002,5,0.33333333333333331,0.40000000000000002,0.40501870198544276,0.59498129801455701,0.43361372578679158
R01,1.7000000000000002,6,0.40000000000000002,0.46666666666666667,0.41568194779519074,0.58431805220480904,0.42782544656994803
R01,1.7000000000000002,7,0.46666666666666667,0.53333333333333333,0.42817451616922453,0.57182548383077536,0.42106508739352566
R01,1.7000000000000002,8,0.53333333333333333,0.59999999999999998,0.44251746387161284,0.55748253612838705,0.41333356467232873
R01,1.7000000000000002,9,0.59999999999999998,0.66666666666666663,0.45873269440754544,0.5412673055924544,0.40463495882503187
R01,1.7000000000000002,10,0.66666666666666663,0.73333333333333328,0.4768420800782659,0.52315791992173377,0.39497766526004219
R01,1.7000000000000002,11,0.73333333333333328,0.80000000000000004,0.49686647305784726,0.50313352694215241,0.3843756335718802
R01,1.7000000000000002,12,0.80000000000000004,0.8666666666666667,0.51882461086480069,0.48117538913519897,0.37284966253573815
R01,1.7000000000000002,13,0.8666666666666667,0.93333333333333335,0.54273192528405634,0.45726807471594344,0.36042870904457569
R01,1.7000000000000002,14,0.93333333333333335,1,0.5685992682691936,0.43140073173080595,0.34715115898490073
R01,1.8,0,0,0.066666666666666666,0.38453017208135165,0.61546982791864857,0.43127379877125649
R01,1.8,1,0.066666666666666666,0.13333333333333333,0.38628672375348072,0.61371327624651939,0.43027443689053735
R01,1.8,2,0.13333333333333333,0.20000000000000001,0.38980309871803143,0.61019690128196857,0.42827550700810446
R01,1.8,3,0.20000000000000001,0.26666666666666666,0.39508573260600477,0.60491426739399512,0.42527675867732845
R01,1.8,4,0.26666666666666666,0.33333333333333331,0.40214400942067174,0.59785599057932814,0.42127821929606374
R01,1.8,5,0.33333333333333331,0.40000000000000002,0.41098993713828091,0.58901006286171875,0.41628067354209564
R01,1.8,6,0.40000000000000002,0.46666666666666667,0.42163771371594094,0.57836228628405872,0.41028629474882111
R01,1.8,7,0.46666666666666667,0.53333333333333333,0.43410318289252259,0.56589681710747697,0.40329941991529833
R01,1.8,8,0.53333333333333333,0.59999999999999998,0.44840317980600175,0.55159682019399781,0.39532745609662107
R01,1.8,9,0.59999999999999998,0.66666666666666663,0.46455476760345138,0.5354452323965484,0.38638190085675611
R01,1.8,10,0.66666666666666663,0.73333333333333328,0.48257436797153286,0.5174256320284667,0.37647945321752996
R01,1.8,11,0.73333333333333328,0.80000000000000004,0.50247679093008446,0.49752320906991515,0.36564318414443753
R01,1.8,12,0.80000000000000004,0.8666666666666667,0.52427417234441631,0.47572582765558324,0.35390372725330782
R01,1.8,13,0.8666666666666667,0.93333333333333335,0.54797483141730141,0.45202516858269809,0.34130044145833177
R01,1.8,14,0.93333333333333335,1,0.57358206485998653,0.42641793514001314,0.3278824882696964
R01,1.9000000000000001,0,0,0.066666666666666666,0.39122279538811311,0.60877720461188667,0.41486824753444285
R01,1.9000000000000001,1,0.066666666666666666,0.13333333333333333,0.39297721486438486,0.60702278513561503,0.4138342370249255
R01,1.9000000000000001,2,0.13333333333333333,0.20000000000000001,0.39648875533790073,0.60351124466209916,0.41176694562804106
R01,1.9000000000000001,3,0.20000000000000001,0.26666666666666666,0.40176271060832891,0.59823728939167098,0.40866799627993333
R01,1.9000000000000001,4,0.26666666666666666,0.33333333333333331,0.40880674820686425,0.59119325179313553,0.404540230163558
R01,1.9000000000000001,5,0.33333333333333331,0.40000000000000002,0.41763058152671878,0.58236941847328105,0.39938818772434587
R01,1.9000000000000001,6,0.40000000000000002,0.46666666666666667,0.42824553287288047,0.5717544671271193,0.39321873740548019
R01,1.9000000000000001,7,0.46666666666666667,0.53333333333333333,0.44066398824794706,0.55933601175205272,0.38604183982549534
R01,1.9000000000000001,8,0.53333333333333333,0.59999999999999998,0.45489874567738459,0.54510125432261503,0.37787143033757992
R01,1.9000000000000001,9,0.59999999999999998,0.66666666666666663,0.47096226035901823,0.52903773964098133,0.36872639716882455
R01,1.9000000000000001,10,0.66666666666666663,0.73333333333333328,0.48886579196357427,0.51113420803642551,0.35863162564913625
R01,1.9000000000000001,11,0.73333333333333328,0.80000000000000004,0.50861846205525341,0.49138153794474626,0.34761907154175475
R01,1.9000000000000001,12,0.80000000000000004,0.8666666666666667,0.53022623284744119,0.46977376715255853,0.33572881847347769
R01,1.9000000000000001,13,0.8666666666666667,0.93333333333333335,0.55369082231588429,0.44630917768411549,0.32301006640712371
R01,1.9000000000000001,14,0.93333333333333335,1,0.57900857495942759,0.42099142504057208,0.30952199066813624
R01,2,0,0,0.066666666666666666,0.39852597131578071,0.60147402868421906,0.39880727352543144
R01,2,1,0.066666666666666666,0.13333333333333333,0.40027558521572543,0.59972441478427441,0.39774359328764253
R01,2,2,0.13333333333333333,0.20000000000000001,0.40377696185642159,0.59622303814357824,0.39561791929967166
R01,2,3,0.20000000000000001,0.26666666666666666,0.40903428909851935,0.59096571090148042,0.39243378663976347
R01,2,4,0.26666666666666666,0.33333333333333331,0.41605357447343605,0.58394642552656373,0.38819689970521154
R01,2,5,0.33333333333333331,0.40000000000000002,0.42484231699770242,0.5751576830022973,0.38291560437976802
R01,2,6,0.40000000000000002,0.46666666666666667,0.43540907144961716,0.56459092855038251,0.37660150030264095
R01,2,7,0.46666666666666667,0.53333333333333333,0.44776290731951152,0.55223709268048804,0.36927017713675481
R01,2,8,0.53333333333333333,0.59999999999999998,0.46191276594798469,0.53808723405201486,0.36094205324740258
R01,2,9,0.59999999999999998,0.66666666666666663,0.47786672112941309,0.52213327887058658,0.35164328897316927
R01,2,10,0.66666666666666663,0.73333333333333328,0.49563115072679831,0.50436884927320147,0.34140673979213421
R01,2,11,0.73333333333333328,0.80000000000000004,0.51520982963302075,0.48479017036697908,0.33027290739029425
R01,2,12,0.80000000000000004,0.8666666666666667,0.53660295769642952,0.46339704230357048,0.31829083931864882
R01,2,13,0.8666666666666667,0.93333333333333335,0.55980613992914219,0.4401938600708577,0.30551892114766532
R01,2,14,0.93333333333333335,1,0.58480934029907572,0.41519065970092428,0.29202549953021983
R01,2.1000000000000001,0,0,0.066666666666666666,0.40635657631592192,0.59364342368407774,0.38307785610394773
R01,2.1000000000000001,1,0.066666666666666666,0.13333333333333333,0.40809897389151284,0.59190102610848694,0.38198941994023494
R01,2.1000000000000001,2,0.13333333333333333,0.20000000000000001,0.4115853827615491,0.58841461723845057,0.37981520048065609
R01,2.1000000000000001,3,0.20000000000000001,0.26666666666666666,0.41681892098402074,0.58318107901597904,0.37656066052484016
R01,2.1000000000000001,4,0.26666666666666666,0.33333333333333331,0.4238039928369588,0.57619600716304087,0.37223438246291696
R01,2.1000000000000001,5,0.33333333333333331,0.40000000000000002,0.43254596334148421,0.56745403665851535,0.36684852139781371
R01,2.1000000000000001,6,0.40000000000000002,0.46666666666666667,0.44305072774713639,0.55694927225286328,0.36041938757628367
R01,2.1000000000000001,7,0.46666666666666667,0.53333333333333333,0.45532417952343435,0.54467582047656526,0.35296813846727904
R01,2.1000000000000001,8,0.53333333333333333,0.59999999999999998,0.46937158198421514,0.53062841801578442,0.34452155478999447
R01,2.1000000000000001,9,0.59999999999999998,0.66666666666666663,0.4851968506657649,0.51480314933423466,0.33511286827871939
R01,2.1000000000000001,10,0.66666666666666663,0.73333333333333328,0.50280175601149657,0.49719824398850299,0.32478260215199628
R01,2.1000000000000001,11,0.73333333333333328,0.80000000000000004,0.52218505877469168,0.47781494122530799,0.3135793784475302
R01,2.1000000000000001,12,0.80000000000000004,0.8666666666666667,0.54334159378238311,0.45665840621761644,0.3015606400656039
R01,2.1000000000000001,13,0.8666666666666667,0.93333333333333335,0.56626132120275108,0.43373867879724848,0.28879323016321057
R01,2.1000000000000001,14,0.93333333333333335,1,0.59092836806258531,0.40907163193741436,0.27535376822540036
R01,2.2000000000000002,0,0,0.066666666666666666,0.41464712725396213,0.58535287274603753,0.36767215387540081
R01,2.2000000000000002,1,0.066666666666666666,0.13333333333333333,0.4163801070523917,0.58361989294760797,0.3665637804711277
R01,2.2000000000000002,2,0.13333333333333333,0.20000000000000001,0.41984716324289062,0.58015283675710916,0.36435065141476364
R01,2.2000000000000002,3,0.20000000000000001,0.26666666666666666,0.42505038104905762,0.57494961895094199,0.36104015088787106
R01,2.2000000000000002,4,0.26666666666666666,0.33333333333333331,0.43199261937074074,0.56800738062925893,0.35664372146038553
R01,2.2000000000000002,5,0.33333333333333331,0.40000000000000002,0.44067719088061863,0.55932280911938093,0.35117728839767104
R01,2.2000000000000002,6,0.40000000000000002,0.46666666666666667,0.45110744045875545,0.54889255954124416,0.34466179958528198
R01,2.2000000000000002,7,0.46666666666666667,0.53333333333333333,0.46328622675761533,0.53671377324238412,0.33712385822407231
R01,2.2000000000000002,8,0.53333333333333333,0.59999999999999998,0.47721531351191243,0.52278468648808707,0.32859641903057796
R01,2.2000000000000002,9,0.59999999999999998,0.66666666666666663,0.49289467938249998,0.50710532061749958,0.31911951208301248
R01,2.2000000000000002,10,0.66666666666666663,0.73333333333333328,0.51032175765605259,0.48967824234394708,0.30874095193224094
R01,2.2000000000000002,11,0.73333333333333328,0.80000000000000004,0.5294906199790701,0.47050938002092946,0.29751698354021228
R01,2.2000000000000002,12,0.80000000000000004,0.8666666666666667,0.55039112140693958,0.44960887859305992,0.28551281154780228
R01,2.2000000000000002,13,0.8666666666666667,0.93333333333333335,0.57300802726802746,0.42699197273197209,0.27280295597185622
R01,2.2000000000000002,14,0.93333333333333335,1,0.59732014549660073,0.40267985450339894,0.25947137644191232
R01,2.3000000000000003,0,0,0.066666666666666666,0.42334228209530733,0.57665771790469234,0.35258627991379532
R01,2.3000000000000003,1,0.066666666666666666,0.13333333333333333,0.42506381143000505,0.57493618856999451,0.35146266641349
R01,2.3000000000000003,2,0.13333333333333333,0.20000000000000001,0.42850746820702801,0.57149253179297155,0.34922001020749505
R01,2.3000000000000003,3,0.20000000000000001,0.26666666666666666,0.43367434301412422,0.56632565698587534,0.34586758999201406
R01,2.3000000000000003,4,0.26666666666666666,0.33333333333333331,0.44056580895136188,0.55943419104863767,0.34141966034974969
R01,2.3000000000000003,5,0.33333333333333331,0.40000000000000002,0.44918320998013322,0.55081679001986639,0.33589583807190571
R01,2.3000000000000003,6,0.40000000000000002,0.46666666666666667,0.45952745177501675,0.54047254822498281,0.32932158782882637
R01,2.3000000000000003,7,0.46666666666666667,0.53333333333333333,0.47159850101632794,0.52840149898367161,0.32172878162115159
R01,2.3000000000000003,8,0.53333333333333333,0.59999999999999998,0.48539480108012717,0.51460519891987244,0.31315629982079229
R01,2.3000000000000003,9,0.59999999999999998,0.66666666666666663,0.50091261438663826,0.49908738561336125,0.30365063514004831
R01,2.3000000000000003,10,0.66666666666666663,0.73333333333333328,0.51814530424230965,0.48185469575768991,0.29326645486556358
R01,2.3000000000000003,11,0.73333333333333328,0.80000000000000004,0.53708257180056207,0.4629174281994376,0.28206707160767752
R01,2.3000000000000003,12,0.80000000000000004,0.8666666666666667,0.55770966667219501,0.4422903333278046,0.27012476921090411
R01,2.3000000000000003,13,0.8666666666666667,0.93333333333333335,0.58000659259268239,0.41999340740731717,0.25752092900761492
R01,2.3000000000000003,14,0.93333333333333335,1,0.60394733220605856,0.39605266779394099,0.24434590297741815
R01,2.4000000000000004,0,0,0.066666666666666666,0.43239612493323332,0.56760387506676613,0.33781934216678067
R01,2.4000000000000004,1,0.066666666666666666,0.13333333333333333,0.43410430925590648,0.56589569074409296,0.33668504084327466
R01,2.4000000000000004,2,0.13333333333333333,0.20000000000000001,0.43752079693382595,0.56247920306617361,0.33442194057189673
R01,2.4000000000000004,3,0.20000000000000001,0.26666666666666666,0.44264572359815946,0.55735427640183999,0.33104116867602795
R01,2.4000000000000004,4,0.26666666666666666,0.33333333333333331,0.44947903818687052,0.55052096181312904,0.32655971562502711
R01,2.4000000000000004,5,0.33333333333333331,0.40000000000000002,0.45802020201755222,0.54197979798244744,0.32100077495216878
R01,2.4000000000000004,6,0.40000000000000002,0.46666666666666667,0.46826779522697437,0.5317322047730253,0.31439416402716019
R01,2.4000000000000004,7,0.46666666666666667,0.53333333333333333,0.48021903754154815,0.51978096245845151,0.30677679793491619
R01,2.4000000000000004,8,0.53333333333333333,0.59999999999999998,0.49386923251575676,0.50613076748424279,0.29819318206329065
R01,2.4000000000000004,9,0.59999999999999998,0.66666666666666663,0.5092111467595255,0.49078885324047428,0.2886958828476559
R01,2.4000000000000004,10,0.66666666666666663,0.73333333333333328,0.5262343382367467,0.47376566176325308,0.27834593083279147
R01,2.4000000000000004,11,0.73333333333333328,0.80000000000000004,0.54492445038284809,0.4550755496171518,0.26721310627533751
R01,2.4000000000000004,12,0.80000000000000004,0.8666666666666667,0.56526249144379359,0.43473750855620641,0.25537605549618636
R01,2.4000000000000004,13,0.8666666666666667,0.93333333333333335,0.58722412092517806,0.41277587907482194,0.24292218672722438
R01,2.4000000000000004,14,0.93333333333333335,1,0.61077896715999991,0.3892210328400002,0.22994729789661866
R01,2.5,0,0,0.066666666666666666,0.4417700500880849,0.55822994991191444,0.32337268501939681
R01,2.5,1,0.066666666666666666,0.13333333333333333,0.44346311004830008,0.55653688995169937,0.3222320826763948
R01,2.5,2,0.13333333333333333,0.20000000000000001,0.44684889017933671,0.55315110982066262,0.31995728164719511
R01,2.5,3,0.20000000000000001,0.26666666666666666,0.45192661244970112,0.54807338755029833,0.31656119458418108
R01,2.5,4,0.26666666666666666,0.33333333333333331,0.45869486551672323,0.54130513448327622,0.31206344628680371
R01,2.5,5,0.33333333333333331,0.40000000000000002,0.46715131676963073,0.53284868323036882,0.30649065967345657
R01,2.5,6,0.40000000000000002,0.46666666666666667,0.47729233720970543,0.52270766279029401,0.29987680226473323
R01,2.5,7,0.46666666666666667,0.53333333333333333,0.489112547026676,0.51088745297332361,0.29226356384746965
R01,2.5,8,0.53333333333333333,0.59999999999999998,0.50260429201420698,0.49739570798579247,0.28370072948817632
R01,2.5,9,0.59999999999999998,0.66666666666666663,0.51775706338384331,0.48224293661615614,0.27424650640201265
R01,2.5,10,0.66666666666666663,0.73333333333333328,0.53455687603544111,0.46544312396455845,0.26396775877408873
R01,2.5,11,0.73333333333333328,0.80000000000000004,0.55298562283498787,0.44701437716501158,0.25294010197276517
R01,2.5,12,0.80000000000000004,0.8666666666666667,0.5730204248106241,0.42697957518937546,0.24124780724437325
