source_row,time_min,temperature_c,dta_uv,mass_ug,dtg_ug_min,time_s,temperature_k,mass_kg
9233,76.716666666666669,789.59387207031295,12.855035543441801,2528.8018798828102,1.3466796875,4603.000000000000140,1062.74387207031295,0.0000025288018798828102
9234,76.724999999999994,789.67340087890602,12.8521087169647,2528.8111572265602,1.1435546875,4603.499999999999640,1062.82340087890602,0.0000025288111572265602
9235,76.733333333333334,789.75817871093795,12.8496882915497,2528.8170166015602,0.943359375,4604.000000000000040,1062.90817871093795,0.0000025288170166015602
9236,76.74166666666666,789.84002685546898,12.847348928451501,2528.8096923828102,0.88037109375,4604.49999999999960,1062.99002685546898,0.0000025288096923828102
9237,76.75,789.92126464843795,12.845082998275799,2528.7926025390602,0.921875,4605.00,1063.07126464843795,0.0000025287926025390602
9238,76.75833333333334,790.00427246093795,12.842964887619001,2528.7637939453102,0.908203125,4605.50000000000040,1063.15427246093795,0.0000025287637939453102
9239,76.766666666666666,790.08905029296898,12.841231107711801,2528.7335205078102,0.85595703125,4605.999999999999960,1063.23905029296898,0.0000025287335205078102
9240,76.775000000000006,790.16851806640602,12.839292287826501,2528.7506103515602,0.82568359375,4606.500000000000360,1063.31851806640602,0.0000025287506103515602
9241,76.783333333333331,790.25213623046898,12.8369929790497,2528.7696533203102,0.84326171875,4606.999999999999860,1063.40213623046898,0.0000025287696533203102
9242,76.791666666666671,790.33752441406295,12.834812879562399,2528.7696533203102,0.78369140625,4607.500000000000260,1063.48752441406295,0.0000025287696533203102
9243,76.8,790.41754150390602,12.8330905437469,2528.7506103515602,0.4521484375,4608.0,1063.56754150390602,0.0000025287506103515602
9244,76.808333333333337,790.49761962890602,12.830931425094599,2528.7467041015602,0.56103515625,4608.500000000000220,1063.64761962890602,0.0000025287467041015602
9245,76.816666666666663,790.57708740234398,12.8286349773407,2528.7447509765602,0.60205078125,4608.999999999999780,1063.72708740234398,0.0000025287447509765602
9246,76.825000000000003,790.66015625,12.826169729232801,2528.7427978515602,0.6923828125,4609.500000000000180,1063.81015625,0.0000025287427978515602
9247,76.833333333333329,790.74432373046898,12.8236873149872,2528.7354736328102,0.51416015625,4609.999999999999740,1063.89432373046898,0.0000025287354736328102
9248,76.841666666666669,790.826171875,12.8210780620575,2528.7427978515602,0.73046875,4610.500000000000140,1063.976171875,0.0000025287427978515602
9249,76.849999999999994,790.90625,12.8184010982513,2528.7843017578102,0.693359375,4610.999999999999640,1064.05625,0.0000025287843017578102
9250,76.858333333333334,790.988037109375,12.815699338912999,2528.7652587890602,0.75244140625,4611.500000000000040,1064.138037109375,0.0000025287652587890602
9251,76.86666666666666,791.07110595703102,12.8127954006195,2528.7540283203102,0.83935546875,4611.99999999999960,1064.22110595703102,0.0000025287540283203102
9252,76.875,791.15411376953102,12.809996366500901,2528.7388916015602,0.673828125,4612.500,1064.30411376953102,0.0000025287388916015602
9253,76.88333333333334,791.23651123046898,12.8066365718842,2528.7633056640602,0.734375,4613.00000000000040,1064.38651123046898,0.0000025287633056640602
9254,76.891666666666666,791.32421875,12.8035991191864,2528.7257080078102,0.7275390625,4613.499999999999960,1064.47421875,0.0000025287257080078102
9255,76.900000000000006,791.40899658203102,12.8003509044647,2528.7276611328102,0.93896484375,4614.000000000000360,1064.55899658203102,0.0000025287276611328102
9256,76.908333333333331,791.49322509765602,12.797123670577999,2528.7086181640602,0.79736328125,4614.499999999999860,1064.64322509765602,0.0000025287086181640602
9257,76.916666666666671,791.57562255859398,12.793761968612699,2528.6915283203102,0.658203125,4615.000000000000260,1064.72562255859398,0.0000025286915283203102
9258,76.924999999999997,791.657470703125,12.790129423141501,2528.7047119140602,0.40380859375,4615.499999999999820,1064.807470703125,0.0000025287047119140602
9259,76.933333333333337,791.74224853515602,12.7868258953094,2528.6934814453102,0.1337890625,4616.000000000000220,1064.89224853515602,0.0000025286934814453102
9260,76.941666666666663,791.82818603515602,12.7836253643036,2528.6915283203102,4.78515625E-2,4616.499999999999780,1064.97818603515602,0.0000025286915283203102
9261,76.95,791.91125488281295,12.7804515361786,2528.6558837890602,-2.880859375E-2,4617.00,1065.06125488281295,0.0000025286558837890602
9262,76.958333333333329,791.99542236328102,12.7768905162811,2528.6710205078102,0.166015625,4617.499999999999740,1065.14542236328102,0.0000025286710205078102
